2026-04-07 21:35:23.224 | INFO     | Core.Chunk.DocChunk:build_chunks:27 - Starting chunk the given documents
2026-04-07 21:35:24.009 | INFO     | Core.Storage.ChunkKVStorage:_persist:105 - Writing data into ./Output_denoised/multihop-rag/kg_graph/chunk_storage_chunk_data_idx.pkl and ./Output_denoised/multihop-rag/kg_graph/chunk_storage_chunk_data_key.pkl
2026-04-07 21:35:24.068 | INFO     | Core.Chunk.DocChunk:build_chunks:74 - ✅ Finished the chunking stage
2026-04-07 21:35:24.096 | INFO     | Core.GraphRAG:_update_costs_info:205 - Chunking stage cost: Total prompt token: 0, Total completeion token: 0, Total cost: 0
2026-04-07 21:35:24.096 | INFO     | Core.GraphRAG:_update_costs_info:207 - Chunking time(s): 0.87
2026-04-07 21:35:24.096 | INFO     | Core.Graph.BaseGraph:build_graph:41 - Starting build graph for the given documents
2026-04-07 21:35:24.096 | INFO     | Core.Storage.NetworkXStorage:load_nx_graph:27 - Attempting to load the graph from: ./Output_denoised/multihop-rag/kg_graph/graph_storage_nx_data.graphml
2026-04-07 21:35:26.135 | INFO     | Core.Storage.NetworkXStorage:load_nx_graph:31 - Successfully loaded graph from: ./Output_denoised/multihop-rag/kg_graph/graph_storage_nx_data.graphml with 18595 nodes and 19374 edges
2026-04-07 21:35:26.136 | INFO     | Core.Graph.BaseGraph:build_graph:50 - ✅ Finished the graph building stage
2026-04-07 21:35:26.136 | INFO     | Core.GraphRAG:_update_costs_info:205 - Build Graph stage cost: Total prompt token: 0, Total completeion token: 0, Total cost: 0
2026-04-07 21:35:26.136 | INFO     | Core.GraphRAG:_update_costs_info:207 - Build Graph time(s): 2.04
2026-04-07 21:35:26.287 | INFO     | Core.Index.BaseIndex:build_index:13 - Starting insert elements of the given graph into vector database
2026-04-07 21:35:26.288 | INFO     | Core.Index.BaseIndex:build_index:17 - Loading index from the file ./Output_denoised/multihop-rag/kg_graph/entities_vdb
2026-04-07 21:37:18.478 | INFO     | Core.Index.BaseIndex:build_index:29 - ✅ Finished starting insert entities of the given graph into vector database
2026-04-07 21:37:19.557 | INFO     | Core.Community.BaseCommunity:cluster:46 - Starting build community of the given graph
2026-04-07 21:37:19.582 | INFO     | Core.Storage.JsonKVStorage:load:33 - Load KV ./Output_denoised/multihop-rag/kg_graph/community_storage_community_node_map.json with 12429 data
2026-04-07 21:37:19.582 | INFO     | Core.Community.LeidenCommunity:_load_cluster_map:281 - ✅ Successfully loaded community <-> node map.
2026-04-07 21:37:19.594 | INFO     | Core.Community.BaseCommunity:generate_community_report:26 - Generating community report...
2026-04-07 21:37:19.829 | INFO     | Core.Storage.JsonKVStorage:load:33 - Load KV ./Output_denoised/multihop-rag/kg_graph/community_storage_community_report.json with 2739 data
2026-04-07 21:37:19.881 | INFO     | Core.Storage.NetworkXStorage:_cluster_data_to_subgraphs:159 - Rewrite the graph with cluster data
2026-04-07 21:37:19.881 | INFO     | Core.Storage.NetworkXStorage:_persist:109 - Writing graph into ./Output_denoised/multihop-rag/kg_graph/graph_storage_nx_data.graphml
2026-04-07 21:37:19.888 | INFO     | Core.Storage.NetworkXStorage:write_nx_graph:45 - Writing graph with 18595 nodes, 19374 edges
2026-04-07 21:37:23.272 | INFO     | Core.Community.LeidenCommunity:_load_community_report:265 - Successfully loaded community report.
2026-04-07 21:37:23.272 | INFO     | Core.Community.BaseCommunity:generate_community_report:34 - ✅ [Community Report]  Finished
2026-04-07 21:37:23.272 | INFO     | Core.GraphRAG:_update_costs_info:205 - Index Building stage cost: Total prompt token: 0, Total completeion token: 0, Total cost: 0
2026-04-07 21:37:23.272 | INFO     | Core.GraphRAG:_update_costs_info:207 - Index Building time(s): 117.14
2026-04-07 21:37:23.272 | INFO     | Core.GraphRAG:_build_retriever_context:176 - Building retriever context for the current execution
2026-04-07 21:37:23.275 | INFO     | Core.Retriever.CommunityRetriever:find_relevant_community_by_level:115 - Retrieved 512 communities
2026-04-07 21:37:23.394 | INFO     | Core.Query.BaseQuery:_map_global_communities:158 - Grouping to 20 groups for global search
2026-04-07 21:37:26.706 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.003 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 16923, completion_tokens: 71
2026-04-07 21:37:26.709 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.004 | Max budget: $10.000 | Current cost: $0.002, prompt_tokens: 11124, completion_tokens: 56
2026-04-07 21:37:26.845 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.007 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17229, completion_tokens: 63
2026-04-07 21:37:27.296 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.009 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 16996, completion_tokens: 63
2026-04-07 21:37:27.326 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.012 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17172, completion_tokens: 56
2026-04-07 21:37:27.335 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.015 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 16715, completion_tokens: 76
2026-04-07 21:37:27.591 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.017 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17234, completion_tokens: 85
2026-04-07 21:37:27.597 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.020 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 16941, completion_tokens: 77
2026-04-07 21:37:27.784 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.022 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17003, completion_tokens: 63
2026-04-07 21:37:27.799 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.025 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 16830, completion_tokens: 63
2026-04-07 21:37:27.859 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.028 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17149, completion_tokens: 74
2026-04-07 21:37:28.273 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.030 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 16970, completion_tokens: 74
2026-04-07 21:37:28.303 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.033 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17236, completion_tokens: 74
2026-04-07 21:37:28.494 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.035 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 16560, completion_tokens: 73
2026-04-07 21:37:28.748 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.038 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17132, completion_tokens: 74
2026-04-07 21:37:28.789 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.041 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17150, completion_tokens: 85
2026-04-07 21:37:28.864 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.043 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 16882, completion_tokens: 89
2026-04-07 21:37:29.791 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.046 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17247, completion_tokens: 96
2026-04-07 21:37:29.950 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.048 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17273, completion_tokens: 70
2026-04-07 21:37:31.070 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.051 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17238, completion_tokens: 56
2026-04-07 21:37:34.274 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.052 | Max budget: $10.000 | Current cost: $0.000, prompt_tokens: 1727, completion_tokens: 239
2026-04-07 21:37:34.285 | INFO     | Core.Retriever.CommunityRetriever:find_relevant_community_by_level:115 - Retrieved 512 communities
2026-04-07 21:37:34.409 | INFO     | Core.Query.BaseQuery:_map_global_communities:158 - Grouping to 20 groups for global search
2026-04-07 21:37:37.492 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.054 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 16962, completion_tokens: 71
2026-04-07 21:37:37.581 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.057 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 16991, completion_tokens: 101
2026-04-07 21:37:37.734 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.059 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 16581, completion_tokens: 108
2026-04-07 21:37:37.853 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.062 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17024, completion_tokens: 68
2026-04-07 21:37:37.905 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.065 | Max budget: $10.000 | Current cost: $0.003, prompt_tokens: 17255, completion_tokens: 128
2026-04-07 21:37:38.045 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.066 | Max budget: $10.000 | Current cost: $0.002, prompt_tokens: 11145, completion_tokens: 56
