2026-01-17 22:53:14.793 | INFO     | Core.Chunk.DocChunk:build_chunks:27 - Starting chunk the given documents
2026-01-17 22:53:15.041 | INFO     | Core.Storage.ChunkKVStorage:_persist:105 - Writing data into ./Output/mix/kg_graph/chunk_storage_chunk_data_idx.pkl and ./Output/mix/kg_graph/chunk_storage_chunk_data_key.pkl
2026-01-17 22:53:15.050 | INFO     | Core.Chunk.DocChunk:build_chunks:74 - ✅ Finished the chunking stage
2026-01-17 22:53:15.059 | INFO     | Core.GraphRAG:_update_costs_info:205 - Chunking stage cost: Total prompt token: 0, Total completeion token: 0, Total cost: 0
2026-01-17 22:53:15.059 | INFO     | Core.GraphRAG:_update_costs_info:207 - Chunking time(s): 0.27
2026-01-17 22:53:15.059 | INFO     | Core.Graph.BaseGraph:build_graph:41 - Starting build graph for the given documents
2026-01-17 22:53:15.059 | INFO     | Core.Storage.NetworkXStorage:load_graph:97 - Force rebuilding the graph
2026-01-17 22:53:24.225 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.001 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3233, completion_tokens: 440
2026-01-17 22:53:24.683 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.001 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 2312, completion_tokens: 299
2026-01-17 22:53:25.551 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.002 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3246, completion_tokens: 407
2026-01-17 22:53:25.783 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.003 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3233, completion_tokens: 540
2026-01-17 22:53:25.977 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.004 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3148, completion_tokens: 477
2026-01-17 22:53:26.174 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.004 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3244, completion_tokens: 431
2026-01-17 22:53:27.566 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.005 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3246, completion_tokens: 495
2026-01-17 22:53:29.397 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.006 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3238, completion_tokens: 463
2026-01-17 22:53:29.600 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.007 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3229, completion_tokens: 456
2026-01-17 22:53:29.805 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.008 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3235, completion_tokens: 785
2026-01-17 22:53:30.392 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.008 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3191, completion_tokens: 551
2026-01-17 22:53:30.729 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.009 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3235, completion_tokens: 252
2026-01-17 22:53:31.425 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.010 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3234, completion_tokens: 722
2026-01-17 22:53:32.258 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.011 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3190, completion_tokens: 795
2026-01-17 22:53:32.848 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.012 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3212, completion_tokens: 657
2026-01-17 22:53:33.789 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.013 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3250, completion_tokens: 780
2026-01-17 22:53:33.867 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.014 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3244, completion_tokens: 738
2026-01-17 22:53:34.890 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.015 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3164, completion_tokens: 918
2026-01-17 22:53:35.147 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.016 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3232, completion_tokens: 822
2026-01-17 22:53:35.589 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.016 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3239, completion_tokens: 418
2026-01-17 22:53:35.782 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.017 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 2324, completion_tokens: 862
2026-01-17 22:53:36.764 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.018 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3244, completion_tokens: 480
2026-01-17 22:53:37.745 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.019 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3238, completion_tokens: 514
2026-01-17 22:53:37.794 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.020 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3249, completion_tokens: 588
2026-01-17 22:53:37.809 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.021 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3128, completion_tokens: 929
2026-01-17 22:53:38.172 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.021 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3248, completion_tokens: 500
2026-01-17 22:53:38.800 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.022 | Max budget: $10.000 | Current cost: $0.000, prompt_tokens: 2182, completion_tokens: 220
2026-01-17 22:53:39.016 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.023 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3240, completion_tokens: 494
2026-01-17 22:53:40.775 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.023 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 2134, completion_tokens: 469
2026-01-17 22:53:43.978 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.024 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3224, completion_tokens: 480
2026-01-17 22:53:44.483 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.025 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3229, completion_tokens: 358
2026-01-17 22:53:44.519 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.026 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3245, completion_tokens: 456
2026-01-17 22:53:45.143 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.026 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3251, completion_tokens: 449
2026-01-17 22:53:45.684 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.027 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3240, completion_tokens: 647
2026-01-17 22:53:45.779 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.028 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3238, completion_tokens: 414
2026-01-17 22:53:47.735 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.029 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3246, completion_tokens: 539
2026-01-17 22:53:48.445 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.030 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3238, completion_tokens: 1207
2026-01-17 22:53:49.211 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.031 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3222, completion_tokens: 795
2026-01-17 22:53:50.157 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.032 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3225, completion_tokens: 939
2026-01-17 22:53:50.536 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.033 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 2899, completion_tokens: 529
2026-01-17 22:53:51.731 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.034 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3234, completion_tokens: 645
2026-01-17 22:53:52.323 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.035 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3224, completion_tokens: 852
2026-01-17 22:53:52.698 | INFO     | Core.Common.CostManager:update_cost:57 - Total running cost: $0.035 | Max budget: $10.000 | Current cost: $0.001, prompt_tokens: 3229, completion_tokens: 662
